timestamp,num_slices,num_vnfs_per_slice,seed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2025-11-12 15:13:10,10,2,1,A*,10,7.40931571562959,400.0,12.425381035559798,0.08418989181518555
2025-11-12 15:13:10,10,2,1,ABO,10,8.409659822285336,400.0,27.30816889698544,0.47268104553222656
2025-11-12 15:13:10,10,2,1,FABO,6,8.895809584710959,240.0,17.680886160708617,0.3706958293914795
2025-11-12 15:13:10,10,2,1,Best Fit,10,23.90423485469247,1800.0,266.81733744429135,0.002797842025756836
2025-11-12 15:13:10,10,2,1,First Fit,10,17.52650712302011,1760.0,315.8378063882882,0.0028176307678222656
2025-11-12 15:13:10,10,2,1,Energy-Aware A*,10,7.284178118546336,400.0,12.818188802736058,0.4331846237182617
2025-11-12 15:13:14,10,3,1,A*,10,13.981681148647684,1260.0,55.507393841266726,0.21120071411132812
2025-11-12 15:13:14,10,3,1,ABO,10,15.38952203525234,900.0,62.522197337006766,1.155940294265747
2025-11-12 15:13:14,10,3,1,FABO,8,19.369480649391836,850.0,46.78336520583844,0.9931795597076416
2025-11-12 15:13:14,10,3,1,Best Fit,10,52.54227750917211,5040.0,592.9138966186731,0.004520416259765625
2025-11-12 15:13:14,10,3,1,First Fit,10,29.250051382808003,4010.0,435.6442729582253,0.005234479904174805
2025-11-12 15:13:14,10,3,1,Energy-Aware A*,10,9.23736933097011,980.0,67.15811218035248,1.6710283756256104
2025-11-12 15:13:16,12,2,1,A*,12,7.791068781088905,480.0,15.224703456412765,0.09073519706726074
2025-11-12 15:13:16,12,2,1,ABO,12,8.791206606067389,480.0,38.5066827019673,0.5543861389160156
2025-11-12 15:13:16,12,2,1,FABO,8,9.277562650170273,320.0,23.279531002414554,0.43164801597595215
2025-11-12 15:13:16,12,2,1,Best Fit,12,28.018657567735705,2240.0,356.15603663510296,0.0038704872131347656
2025-11-12 15:13:16,12,2,1,First Fit,12,17.929208318326868,2080.0,384.5771808801106,0.003685474395751953
2025-11-12 15:13:16,12,2,1,Energy-Aware A*,12,7.791068781088905,480.0,15.224703456412765,0.5076210498809814
2025-11-12 15:13:21,12,3,1,A*,12,18.42516288137022,1520.0,71.84772718274601,0.2539997100830078
2025-11-12 15:13:21,12,3,1,ABO,12,15.686061466068152,1080.0,83.34678783114123,1.454948902130127
2025-11-12 15:13:21,12,3,1,FABO,10,19.66602008020765,1030.0,67.6079556999729,1.3252935409545898
2025-11-12 15:13:21,12,3,1,Best Fit,12,54.09332792161133,5220.0,651.3540188616875,0.005577802658081055
2025-11-12 15:13:21,12,3,1,First Fit,12,29.773553877781623,4290.0,473.04394266638957,0.005129814147949219
2025-11-12 15:13:21,12,3,1,Energy-Aware A*,12,9.540215410667017,1240.0,84.51107503902249,2.1953744888305664
2025-11-12 15:13:24,18,2,1,A*,18,12.824322508777072,880.0,52.94943489066506,0.144301176071167
2025-11-12 15:13:24,18,2,1,ABO,18,11.748302371518681,720.0,73.35499764235163,0.8332622051239014
2025-11-12 15:13:24,18,2,1,FABO,14,12.422203001516428,560.0,56.87507241736014,0.6823468208312988
2025-11-12 15:13:24,18,2,1,Best Fit,18,43.1328984568418,3440.0,593.7325087725893,0.006182193756103516
2025-11-12 15:13:24,18,2,1,First Fit,18,20.86654412473088,2800.0,547.004312241499,0.0065250396728515625
2025-11-12 15:13:24,18,2,1,Energy-Aware A*,18,12.293001960862235,880.0,57.480240975924005,0.8447866439819336
2025-11-12 15:13:33,18,3,1,A*,18,21.327394471579844,2220.0,127.3782433942205,0.3819897174835205
2025-11-12 15:13:33,18,3,1,ABO,18,18.763598339509894,1620.0,147.2928996788498,2.5108346939086914
2025-11-12 15:13:33,18,3,1,FABO,16,20.55563837265509,1570.0,130.08172718237628,2.180161714553833
2025-11-12 15:13:33,18,3,1,Best Fit,18,78.13450461527408,9670.0,1161.7952430881435,0.008475780487060547
2025-11-12 15:13:33,18,3,1,First Fit,18,32.32295803314213,4880.0,578.24464573875,0.007816076278686523
2025-11-12 15:13:33,18,3,1,Energy-Aware A*,18,14.443639373736387,1940.0,140.09376558824124,4.322126388549805
2025-11-12 15:13:36,20,2,1,A*,20,13.080976537982508,960.0,68.27713871495362,0.15856146812438965
2025-11-12 15:13:36,20,2,1,ABO,20,11.94230456940587,800.0,85.80628497277226,0.9044303894042969
2025-11-12 15:13:36,20,2,1,FABO,16,12.803749785298479,640.0,68.073586222342,0.7730298042297363
2025-11-12 15:13:36,20,2,1,Best Fit,20,43.90461473942906,3520.0,645.0834658086353,0.006788492202758789
2025-11-12 15:13:36,20,2,1,First Fit,20,20.99847754052137,2880.0,571.9526946192427,0.006096363067626953
2025-11-12 15:13:36,20,2,1,Energy-Aware A*,20,12.393424613942557,960.0,74.83320383459402,0.9727392196655273
2025-11-12 15:13:47,20,3,1,A*,20,21.62393390239566,2400.0,148.20283388835495,0.4339301586151123
2025-11-12 15:13:47,20,3,1,ABO,20,20.141918771917048,1840.0,170.5894741733691,2.9152987003326416
2025-11-12 15:13:47,20,3,1,FABO,18,22.94613709396805,1750.0,151.64248785916334,2.536729097366333
2025-11-12 15:13:47,20,3,1,Best Fit,20,79.91063900939473,10520.0,1295.8917251764224,0.01018834114074707
2025-11-12 15:13:47,20,3,1,First Fit,20,36.857551325244806,5260.0,615.7998699750027,0.008323431015014648
2025-11-12 15:13:47,20,3,1,Energy-Aware A*,20,14.741371177411946,2120.0,160.97053042011996,5.3850438594818115
