timestamp,num_slices,num_vnfs_per_slice,seed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2025-10-21 15:41:09,8,3,1,Energy-Aware A*,8,22.94,1170.0,25.0,0.48476576805114746
2025-10-21 15:41:17,10,2,1,A*,10,10.6125,400.0,10.0,0.037454843521118164
2025-10-21 15:41:17,10,2,1,ABO,10,10.5425,400.0,20.0,4.283923864364624
2025-10-21 15:41:17,10,2,1,FABO,10,20.184999999999995,400.0,20.0,4.418607234954834
2025-10-21 15:41:17,10,2,1,Best Fit,10,16.15,600.0,32.0,0.0022134780883789062
2025-10-21 15:41:17,10,2,1,First Fit,10,10.852500000000001,480.0,32.0,0.0022096633911132812
2025-10-21 15:41:17,10,2,1,Energy-Aware A*,10,10.337500000000002,1000.0,25.0,0.07351064682006836
2025-10-21 15:41:45,10,3,1,A*,10,24.8875,900.0,20.0,0.1708848476409912
2025-10-21 15:41:45,10,3,1,ABO,10,27.867500000000003,1000.0,32.0,14.629877090454102
2025-10-21 15:41:45,10,3,1,FABO,10,29.830000000000002,1050.0,33.0,12.605514287948608
2025-10-21 15:41:45,10,3,1,Best Fit,10,35.10999999999999,1260.0,45.0,0.0031490325927734375
2025-10-21 15:41:45,10,3,1,First Fit,10,27.168750000000003,1340.0,50.0,0.0030379295349121094
2025-10-21 15:41:45,10,3,1,Energy-Aware A*,10,24.45,1550.0,33.0,0.5726065635681152
2025-10-21 15:41:56,12,2,1,A*,12,11.335,480.0,12.0,0.039360761642456055
2025-10-21 15:41:56,12,2,1,ABO,12,13.3725,480.0,24.0,4.931280851364136
2025-10-21 15:41:56,12,2,1,FABO,12,20.72,480.0,24.0,5.363070487976074
2025-10-21 15:41:56,12,2,1,Best Fit,12,22.299999999999997,800.0,40.0,0.002734661102294922
2025-10-21 15:41:56,12,2,1,First Fit,12,11.655000000000001,640.0,40.0,0.0029172897338867188
2025-10-21 15:41:56,12,2,1,Energy-Aware A*,12,10.805000000000001,1200.0,30.0,0.0926668643951416
2025-10-21 15:42:27,12,3,1,A*,12,28.228750000000005,1130.0,25.0,0.1977839469909668
2025-10-21 15:42:27,12,3,1,ABO,12,35.228750000000005,1230.0,41.0,16.264730215072632
2025-10-21 15:42:27,12,3,1,FABO,12,36.235,1280.0,42.0,14.333017826080322
2025-10-21 15:42:27,12,3,1,Best Fit,12,36.88,1440.0,54.0,0.005815267562866211
2025-10-21 15:42:27,12,3,1,First Fit,12,30.646250000000006,1700.0,62.0,0.0031538009643554688
2025-10-21 15:42:27,12,3,1,Energy-Aware A*,12,25.759999999999994,1880.0,40.0,0.7437071800231934
2025-10-21 15:42:42,18,2,1,A*,18,14.617500000000001,960.0,24.0,0.05549144744873047
2025-10-21 15:42:42,18,2,1,ABO,18,17.272499999999997,720.0,36.0,6.8289384841918945
2025-10-21 15:42:42,18,2,1,FABO,18,22.834999999999994,720.0,36.0,7.876728057861328
2025-10-21 15:42:42,18,2,1,Best Fit,18,31.029999999999987,1040.0,54.0,0.004242658615112305
2025-10-21 15:42:42,18,2,1,First Fit,18,17.980000000000004,1360.0,64.0,0.004471540451049805
2025-10-21 15:42:42,18,2,1,Energy-Aware A*,18,12.207500000000001,1800.0,45.0,0.1344316005706787
2025-10-21 15:43:19,18,3,1,A*,18,36.148750000000014,1960.0,44.0,0.24723362922668457
2025-10-21 15:43:19,18,3,1,ABO,18,52.37500000000001,2090.0,77.0,18.160043716430664
2025-10-21 15:43:19,18,3,1,FABO,18,50.16374999999999,2090.0,74.0,17.193702459335327
2025-10-21 15:43:19,18,3,1,Best Fit,18,50.00499999999999,2750.0,95.0,0.0064694881439208984
2025-10-21 15:43:19,18,3,1,First Fit,18,43.59125,2830.0,87.0,0.007297039031982422
2025-10-21 15:43:19,18,3,1,Energy-Aware A*,18,39.92375000000001,2810.0,61.0,0.8165061473846436
2025-10-21 15:43:35,20,2,1,A*,20,15.045000000000002,1120.0,28.0,0.0659322738647461
2025-10-21 15:43:35,20,2,1,ABO,20,20.102499999999996,800.0,40.0,7.305976152420044
2025-10-21 15:43:35,20,2,1,FABO,20,24.70499999999999,800.0,40.0,8.743945360183716
2025-10-21 15:43:35,20,2,1,Best Fit,20,31.93999999999999,1120.0,60.0,0.005013465881347656
2025-10-21 15:43:35,20,2,1,First Fit,20,18.755000000000003,1600.0,72.0,0.005236148834228516
2025-10-21 15:43:35,20,2,1,Energy-Aware A*,20,12.675000000000002,2000.0,50.0,0.14961671829223633
2025-10-21 15:44:12,20,3,1,A*,20,37.36375,2320.0,52.0,0.26184654235839844
2025-10-21 15:44:12,20,3,1,ABO,20,54.57000000000001,2630.0,95.0,17.854750394821167
2025-10-21 15:44:12,20,3,1,FABO,20,56.57,2600.0,92.0,17.82223677635193
2025-10-21 15:44:12,20,3,1,Best Fit,20,51.239999999999995,3160.0,106.0,0.006642818450927734
2025-10-21 15:44:12,20,3,1,First Fit,20,47.06750000000001,3270.0,97.0,0.006756782531738281
2025-10-21 15:44:12,20,3,1,Energy-Aware A*,20,44.688750000000006,3220.0,70.0,0.891061544418335
