timestamp,method,num_slices,num_vnfs_per_slice,seed,type,slice,vnf_src,vnf_dst,node,u,v,path_nodes,path_edges,value
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,0,vnf0_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,0,vnf0_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,1,vnf1_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,1,vnf1_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,2,vnf2_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,2,vnf2_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,3,vnf3_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,3,vnf3_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,4,vnf4_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,4,vnf4_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,5,vnf5_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,5,vnf5_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,6,vnf6_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,6,vnf6_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,7,vnf7_0,,5.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,7,vnf7_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,8,vnf8_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,8,vnf8_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,9,vnf9_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,9,vnf9_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,10,vnf10_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,10,vnf10_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,11,vnf11_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,11,vnf11_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,12,vnf12_0,,5.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,12,vnf12_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,13,vnf13_0,,5.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,13,vnf13_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,14,vnf14_0,,5.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,14,vnf14_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,15,vnf15_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,15,vnf15_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,16,vnf16_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,16,vnf16_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,17,vnf17_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,17,vnf17_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,18,vnf18_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,18,vnf18_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,19,vnf19_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,19,vnf19_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,20,vnf20_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,20,vnf20_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,21,vnf21_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,21,vnf21_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,22,vnf22_0,,5.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,22,vnf22_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,23,vnf23_0,,5.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,23,vnf23_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,24,vnf24_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,24,vnf24_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,25,vnf25_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,25,vnf25_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,26,vnf26_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,26,vnf26_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,27,vnf27_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,27,vnf27_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,28,vnf28_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,28,vnf28_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,29,vnf29_0,,5.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,29,vnf29_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,30,vnf30_0,,5.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,30,vnf30_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,31,vnf31_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,31,vnf31_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,32,vnf32_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,32,vnf32_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,33,vnf33_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,33,vnf33_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,34,vnf34_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,34,vnf34_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,35,vnf35_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,35,vnf35_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,36,vnf36_0,,5.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,36,vnf36_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,37,vnf37_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,37,vnf37_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,38,vnf38_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,38,vnf38_1,,6.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,39,vnf39_0,,1.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,39,vnf39_1,,2.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,40,vnf40_0,,5.0,,,,,1.0
2026-01-28 11:14:00,MILP_Gurobi,64,2,1,placement,40,vnf40_1,,6.0,,,,,1.0
