timestamp,num_slices,num_vnfs_per_slice,seed,slice_idx,entry_node
2026-04-02 11:12:59,4,2,1,0,3
2026-04-02 11:12:59,4,2,1,1,10
2026-04-02 11:12:59,4,2,1,2,2
2026-04-02 11:12:59,4,2,1,3,5
2026-04-02 11:13:00,8,2,1,0,3
2026-04-02 11:13:00,8,2,1,1,10
2026-04-02 11:13:00,8,2,1,2,2
2026-04-02 11:13:00,8,2,1,3,5
2026-04-02 11:13:00,8,2,1,4,2
2026-04-02 11:13:00,8,2,1,5,8
2026-04-02 11:13:00,8,2,1,6,8
2026-04-02 11:13:00,8,2,1,7,8
2026-04-02 11:13:05,16,2,1,0,3
2026-04-02 11:13:05,16,2,1,1,10
2026-04-02 11:13:05,16,2,1,2,2
2026-04-02 11:13:05,16,2,1,3,5
2026-04-02 11:13:05,16,2,1,4,2
2026-04-02 11:13:05,16,2,1,5,8
2026-04-02 11:13:05,16,2,1,6,8
2026-04-02 11:13:05,16,2,1,7,8
2026-04-02 11:13:05,16,2,1,8,11
2026-04-02 11:13:05,16,2,1,9,7
2026-04-02 11:13:05,16,2,1,10,4
2026-04-02 11:13:05,16,2,1,11,2
2026-04-02 11:13:05,16,2,1,12,8
2026-04-02 11:13:05,16,2,1,13,1
2026-04-02 11:13:05,16,2,1,14,7
2026-04-02 11:13:05,16,2,1,15,7
2026-04-02 11:13:35,32,2,1,0,3
2026-04-02 11:13:35,32,2,1,1,10
2026-04-02 11:13:35,32,2,1,2,2
2026-04-02 11:13:35,32,2,1,3,5
2026-04-02 11:13:35,32,2,1,4,2
2026-04-02 11:13:35,32,2,1,5,8
2026-04-02 11:13:35,32,2,1,6,8
2026-04-02 11:13:35,32,2,1,7,8
2026-04-02 11:13:35,32,2,1,8,11
2026-04-02 11:13:35,32,2,1,9,7
2026-04-02 11:13:35,32,2,1,10,4
2026-04-02 11:13:35,32,2,1,11,2
2026-04-02 11:13:35,32,2,1,12,8
2026-04-02 11:13:35,32,2,1,13,1
2026-04-02 11:13:35,32,2,1,14,7
2026-04-02 11:13:35,32,2,1,15,7
2026-04-02 11:13:35,32,2,1,16,10
2026-04-02 11:13:35,32,2,1,17,1
2026-04-02 11:13:35,32,2,1,18,12
2026-04-02 11:13:35,32,2,1,19,8
2026-04-02 11:13:35,32,2,1,20,5
2026-04-02 11:13:35,32,2,1,21,12
2026-04-02 11:13:35,32,2,1,22,4
2026-04-02 11:13:35,32,2,1,23,10
2026-04-02 11:13:35,32,2,1,24,2
2026-04-02 11:13:35,32,2,1,25,6
2026-04-02 11:13:35,32,2,1,26,1
2026-04-02 11:13:35,32,2,1,27,1
2026-04-02 11:13:35,32,2,1,28,1
2026-04-02 11:13:35,32,2,1,29,11
2026-04-02 11:13:35,32,2,1,30,9
2026-04-02 11:13:35,32,2,1,31,1
2026-04-02 11:21:45,64,2,1,0,3
2026-04-02 11:21:45,64,2,1,1,10
2026-04-02 11:21:45,64,2,1,2,2
2026-04-02 11:21:45,64,2,1,3,5
2026-04-02 11:21:45,64,2,1,4,2
2026-04-02 11:21:45,64,2,1,5,8
2026-04-02 11:21:45,64,2,1,6,8
2026-04-02 11:21:45,64,2,1,7,8
2026-04-02 11:21:45,64,2,1,8,11
2026-04-02 11:21:45,64,2,1,9,7
2026-04-02 11:21:45,64,2,1,10,4
2026-04-02 11:21:45,64,2,1,11,2
2026-04-02 11:21:45,64,2,1,12,8
2026-04-02 11:21:45,64,2,1,13,1
2026-04-02 11:21:45,64,2,1,14,7
2026-04-02 11:21:45,64,2,1,15,7
2026-04-02 11:21:45,64,2,1,16,10
2026-04-02 11:21:45,64,2,1,17,1
2026-04-02 11:21:45,64,2,1,18,12
2026-04-02 11:21:45,64,2,1,19,8
2026-04-02 11:21:45,64,2,1,20,5
2026-04-02 11:21:45,64,2,1,21,12
2026-04-02 11:21:45,64,2,1,22,4
2026-04-02 11:21:45,64,2,1,23,10
2026-04-02 11:21:45,64,2,1,24,2
2026-04-02 11:21:45,64,2,1,25,6
2026-04-02 11:21:45,64,2,1,26,1
2026-04-02 11:21:45,64,2,1,27,1
2026-04-02 11:21:45,64,2,1,28,1
2026-04-02 11:21:45,64,2,1,29,11
2026-04-02 11:21:45,64,2,1,30,9
2026-04-02 11:21:45,64,2,1,31,1
2026-04-02 11:21:45,64,2,1,32,7
2026-04-02 11:21:45,64,2,1,33,11
2026-04-02 11:21:45,64,2,1,34,4
2026-04-02 11:21:45,64,2,1,35,7
2026-04-02 11:21:45,64,2,1,36,12
2026-04-02 11:21:45,64,2,1,37,1
2026-04-02 11:21:45,64,2,1,38,9
2026-04-02 11:21:45,64,2,1,39,4
2026-04-02 11:21:45,64,2,1,40,8
2026-04-02 11:21:45,64,2,1,41,8
2026-04-02 11:21:45,64,2,1,42,9
2026-04-02 11:21:45,64,2,1,43,4
2026-04-02 11:21:45,64,2,1,44,6
2026-04-02 11:21:45,64,2,1,45,4
2026-04-02 11:21:45,64,2,1,46,11
2026-04-02 11:21:45,64,2,1,47,4
2026-04-02 11:21:45,64,2,1,48,8
2026-04-02 11:21:45,64,2,1,49,5
2026-04-02 11:21:45,64,2,1,50,1
2026-04-02 11:21:45,64,2,1,51,7
2026-04-02 11:21:45,64,2,1,52,9
2026-04-02 11:21:45,64,2,1,53,11
2026-04-02 11:21:45,64,2,1,54,2
2026-04-02 11:21:45,64,2,1,55,3
2026-04-02 11:21:45,64,2,1,56,11
2026-04-02 11:21:45,64,2,1,57,12
2026-04-02 11:21:45,64,2,1,58,5
2026-04-02 11:21:45,64,2,1,59,2
2026-04-02 11:21:45,64,2,1,60,12
2026-04-02 11:21:45,64,2,1,61,6
2026-04-02 11:21:45,64,2,1,62,12
2026-04-02 11:21:45,64,2,1,63,12
2026-04-02 11:24:50,4,2,2,0,1
2026-04-02 11:24:50,4,2,2,1,2
2026-04-02 11:24:50,4,2,2,2,2
2026-04-02 11:24:50,4,2,2,3,6
2026-04-02 11:24:50,8,2,2,0,1
2026-04-02 11:24:50,8,2,2,1,2
2026-04-02 11:24:50,8,2,2,2,2
2026-04-02 11:24:50,8,2,2,3,6
2026-04-02 11:24:50,8,2,2,4,3
2026-04-02 11:24:50,8,2,2,5,12
2026-04-02 11:24:50,8,2,2,6,11
2026-04-02 11:24:50,8,2,2,7,5
2026-04-02 11:24:52,16,2,2,0,1
2026-04-02 11:24:52,16,2,2,1,2
2026-04-02 11:24:52,16,2,2,2,2
2026-04-02 11:24:52,16,2,2,3,6
2026-04-02 11:24:52,16,2,2,4,3
2026-04-02 11:24:52,16,2,2,5,12
2026-04-02 11:24:52,16,2,2,6,11
2026-04-02 11:24:52,16,2,2,7,5
2026-04-02 11:24:52,16,2,2,8,5
2026-04-02 11:24:52,16,2,2,9,10
2026-04-02 11:24:52,16,2,2,10,4
2026-04-02 11:24:52,16,2,2,11,10
2026-04-02 11:24:52,16,2,2,12,1
2026-04-02 11:24:52,16,2,2,13,10
2026-04-02 11:24:52,16,2,2,14,11
2026-04-02 11:24:52,16,2,2,15,3
2026-04-02 11:25:26,32,2,2,0,1
2026-04-02 11:25:26,32,2,2,1,2
2026-04-02 11:25:26,32,2,2,2,2
2026-04-02 11:25:26,32,2,2,3,6
2026-04-02 11:25:26,32,2,2,4,3
2026-04-02 11:25:26,32,2,2,5,12
2026-04-02 11:25:26,32,2,2,6,11
2026-04-02 11:25:26,32,2,2,7,5
2026-04-02 11:25:26,32,2,2,8,5
2026-04-02 11:25:26,32,2,2,9,10
2026-04-02 11:25:26,32,2,2,10,4
2026-04-02 11:25:26,32,2,2,11,10
2026-04-02 11:25:26,32,2,2,12,1
2026-04-02 11:25:26,32,2,2,13,10
2026-04-02 11:25:26,32,2,2,14,11
2026-04-02 11:25:26,32,2,2,15,3
2026-04-02 11:25:26,32,2,2,16,7
2026-04-02 11:25:26,32,2,2,17,11
2026-04-02 11:25:26,32,2,2,18,7
2026-04-02 11:25:26,32,2,2,19,12
2026-04-02 11:25:26,32,2,2,20,9
2026-04-02 11:25:26,32,2,2,21,6
2026-04-02 11:25:26,32,2,2,22,9
2026-04-02 11:25:26,32,2,2,23,8
2026-04-02 11:25:26,32,2,2,24,9
2026-04-02 11:25:26,32,2,2,25,5
2026-04-02 11:25:26,32,2,2,26,1
2026-04-02 11:25:26,32,2,2,27,1
2026-04-02 11:25:26,32,2,2,28,6
2026-04-02 11:25:26,32,2,2,29,8
2026-04-02 11:25:26,32,2,2,30,6
2026-04-02 11:25:26,32,2,2,31,7
2026-04-02 11:37:04,64,2,2,0,1
2026-04-02 11:37:04,64,2,2,1,2
