timestamp,num_slices,num_vnfs_per_slice,seed,slice_idx,entry_node
2026-04-02 14:09:27,4,2,1,0,3
2026-04-02 14:09:27,4,2,1,1,10
2026-04-02 14:09:27,4,2,1,2,2
2026-04-02 14:09:27,4,2,1,3,5
2026-04-02 14:09:31,8,2,1,0,3
2026-04-02 14:09:31,8,2,1,1,10
2026-04-02 14:09:31,8,2,1,2,2
2026-04-02 14:09:31,8,2,1,3,5
2026-04-02 14:09:31,8,2,1,4,2
2026-04-02 14:09:31,8,2,1,5,8
2026-04-02 14:09:31,8,2,1,6,8
2026-04-02 14:09:31,8,2,1,7,8
2026-04-02 14:09:37,16,2,1,0,3
2026-04-02 14:09:37,16,2,1,1,10
2026-04-02 14:09:37,16,2,1,2,2
2026-04-02 14:09:37,16,2,1,3,5
2026-04-02 14:09:37,16,2,1,4,2
2026-04-02 14:09:37,16,2,1,5,8
2026-04-02 14:09:37,16,2,1,6,8
2026-04-02 14:09:37,16,2,1,7,8
2026-04-02 14:09:37,16,2,1,8,11
2026-04-02 14:09:37,16,2,1,9,7
2026-04-02 14:09:37,16,2,1,10,4
2026-04-02 14:09:37,16,2,1,11,2
2026-04-02 14:09:37,16,2,1,12,8
2026-04-02 14:09:37,16,2,1,13,1
2026-04-02 14:09:37,16,2,1,14,7
2026-04-02 14:09:37,16,2,1,15,7
2026-04-02 14:09:42,32,2,1,0,3
2026-04-02 14:09:42,32,2,1,1,10
2026-04-02 14:09:42,32,2,1,2,2
2026-04-02 14:09:42,32,2,1,3,5
2026-04-02 14:09:42,32,2,1,4,2
2026-04-02 14:09:42,32,2,1,5,8
2026-04-02 14:09:42,32,2,1,6,8
2026-04-02 14:09:42,32,2,1,7,8
2026-04-02 14:09:42,32,2,1,8,11
2026-04-02 14:09:42,32,2,1,9,7
2026-04-02 14:09:42,32,2,1,10,4
2026-04-02 14:09:42,32,2,1,11,2
2026-04-02 14:09:42,32,2,1,12,8
2026-04-02 14:09:42,32,2,1,13,1
2026-04-02 14:09:42,32,2,1,14,7
2026-04-02 14:09:42,32,2,1,15,7
2026-04-02 14:09:42,32,2,1,16,10
