timestamp,num_slices,num_vnfs_per_slice,seed,slice_idx,slice_id,entry_node
2026-04-10 16:01:37,4,2,1,0,0,6
2026-04-10 16:01:37,4,2,1,1,1,6
2026-04-10 16:01:37,4,2,1,2,2,6
2026-04-10 16:01:37,4,2,1,3,3,6
2026-04-10 16:01:38,8,2,1,0,0,6
2026-04-10 16:01:38,8,2,1,1,1,6
2026-04-10 16:01:38,8,2,1,2,2,6
2026-04-10 16:01:38,8,2,1,3,3,6
2026-04-10 16:01:38,8,2,1,4,4,6
2026-04-10 16:01:38,8,2,1,5,5,6
2026-04-10 16:01:38,8,2,1,6,6,6
2026-04-10 16:01:38,8,2,1,7,7,6
2026-04-10 16:01:38,4,3,1,0,0,6
2026-04-10 16:01:38,4,3,1,1,1,6
2026-04-10 16:01:38,4,3,1,2,2,6
2026-04-10 16:01:38,4,3,1,3,3,6
2026-04-10 16:01:39,8,3,1,0,0,6
2026-04-10 16:01:39,8,3,1,1,1,6
2026-04-10 16:01:39,8,3,1,2,2,6
2026-04-10 16:01:39,8,3,1,3,3,6
2026-04-10 16:01:39,8,3,1,4,4,6
2026-04-10 16:01:39,8,3,1,5,5,6
2026-04-10 16:01:39,8,3,1,6,6,6
2026-04-10 16:01:39,8,3,1,7,7,6
